country_full_name,World Port Index Number,Region Name,name,Alternate Port Name,country,World Water Body,Liquified Natural Gas Terminal Depth (m),Harbor Size,Harbor_size_nr,Harbor Type,Harbor Use,y,x,Total_Harbor_size_nr,fraction
India,49450.0,India East Coast -- 49310,Chennai (Madras), ,IN,Bay of Bengal; Indian Ocean,0.0,Large,3,Coastal (Breakwater),Cargo,13.1,80.3,33,0.09090909090909091
India,48730.0,India West Coast -- 48610,Pipavav Bandar, ,IN,Arabian Sea; Indian Ocean,0.0,Small,1,Coastal (Natural),Cargo,20.916667,71.516667,33,0.030303030303030304
India,48760.0,India West Coast -- 48610,Bhavnagar, ,IN,Arabian Sea; Indian Ocean,0.0,Small,1,River (Tide Gates),Cargo,21.766667,72.233333,33,0.030303030303030304
India,49480.0,India East Coast -- 49310,Vishakhapatnam,Vizagapatam,IN,Bay of Bengal; Indian Ocean,0.0,Medium,2,Coastal (Breakwater),Cargo,17.683333,83.3,33,0.06060606060606061
India,49535.0,India East Coast -- 49310,Paradip, ,IN,Bay of Bengal; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,20.266667,86.683333,33,0.030303030303030304
India,49454.0,India East Coast -- 49310,Kamarajar Port,Ennur,IN,Bay of Bengal; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,13.26138889,80.3425,33,0.030303030303030304
India,49500.0,India East Coast -- 49310,Gopalpur, ,IN,Bay of Bengal; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,19.30194444,84.96666667,33,0.030303030303030304
India,48970.0,India West Coast -- 48610,Marmagao, ,IN,Arabian Sea; Indian Ocean,0.0,Small,1,River (Natural),Cargo,15.4175,73.795,33,0.030303030303030304
India,48840.0,India West Coast -- 48610,Mumbai (Bombay), ,IN,Arabian Sea; Indian Ocean,0.0,Large,3,Coastal (Tide Gates),Cargo,18.966667,72.866667,33,0.09090909090909091
India,49350.0,India East Coast -- 49310,Nagappattinam, ,IN,Bay of Bengal; Indian Ocean,0.0,Small,1,Open Roadstead,Cargo,10.766667,79.85,33,0.030303030303030304
India,49454.5,India East Coast -- 49310,Kattupalli Port, ,IN,Bay of Bengal; Indian Ocean,0.0,Large,3, ,Cargo,13.30694444,80.35222222,33,0.09090909090909091
Indonesia,52235.0,Sulawesi -- 51970,Mangkasa Oil Terminal, ,ID,Teluk Bone; Banda Sea; South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-2.733333,121.066667,39,0.02564102564102564
Indonesia,53020.0,New Guinea West Coast - Irian Jaya -- 52900,Tg. Sorong,Kasim,ID,South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-0.883333,131.233333,39,0.02564102564102564
Indonesia,51780.0,Indonesia - Borneo -- 51760,Lingkas, ,ID,Celebes Sea; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,3.283333,117.6,39,0.02564102564102564
Indonesia,51800.0,Indonesia - Borneo -- 51760,Tanjungredeb,Tandjung Redeb,ID,Celebes Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,2.15,117.483333,39,0.02564102564102564
Indonesia,52720.0,Seram -- 52650,Ambon,Amboina,ID,Banda Sea; South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-3.683333,128.166667,39,0.02564102564102564
Indonesia,51220.0,Jawa -- 50920,Cilacap,Tjilatjap,ID,Indian Ocean,0.0,Large,3,Coastal (Natural),Unknown,-7.733333,109.0,39,0.07692307692307693
Indonesia,53045.0,New Guinea West Coast - Irian Jaya -- 52900,Kasim Terminal, ,ID,South Pacific Ocean,0.0,Large,3,Open Roadstead,Unknown,-1.3,131.016667,39,0.07692307692307693
Indonesia,53115.0,New Guinea West Coast - Irian Jaya -- 52900,Amamapare, ,ID,Arafura Sea; South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-4.816667,136.966667,39,0.02564102564102564
Indonesia,51040.0,Jawa -- 50920,Semarang, ,ID,Java Sea; South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-6.95,110.416667,39,0.02564102564102564
Indonesia,52320.0,Sulawesi -- 51970,Ujung Pandang,Makassar,ID,Makassar Strait; South Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,-5.133333,119.4,39,0.05128205128205128
Indonesia,50785.0,Sumatera -- 50515,Dumai,Doemai,ID,Strait of Malacca; Indian Ocean,0.0,Medium,2,River (Natural),Unknown,1.683333,101.45,39,0.05128205128205128
Indonesia,51400.0,Lesser Sunda Islands -- 51250,Kupang, ,ID,Savu Sea; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,-10.166667,123.583333,39,0.02564102564102564
Indonesia,52695.0,Seram -- 52650,Salawati, ,ID,South Pacific Ocean,0.0,Small,1,River (Natural),Unknown,-1.35,130.983333,39,0.02564102564102564
Indonesia,51130.0,Jawa -- 50920,Surabaya,Tanjung Perak,ID,Bali Sea; Java Sea; South Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,-7.2,112.733333,39,0.05128205128205128
Indonesia,50060.0,Indonesia -- 50020,Pulau Sambu, ,ID,Strait of Malacca; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,1.166667,103.9,39,0.02564102564102564
Indonesia,51120.0,Jawa -- 50920,Gresik, ,ID,Bali Sea; Java Sea; South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-7.15,112.65,39,0.02564102564102564
Indonesia,50330.0,Indonesia -- 50020,Palembang, ,ID,Natuna Sea; South China Sea; South Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,-2.983333,104.766667,39,0.05128205128205128
Indonesia,51845.0,Indonesia - Borneo -- 51760,Lawi Lawi Oil Terminal, ,ID,Makassar Strait; South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-1.45,116.766667,39,0.02564102564102564
Indonesia,51840.0,Indonesia - Borneo -- 51760,Balikpapan, ,ID,Makassar Strait; South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-1.25,116.816667,39,0.02564102564102564
Indonesia,50970.0,Jawa -- 50920,Jakarta,Batavia; Djakarta; Jakarta; Tandjoenpriok,ID,Java Sea; South Pacific Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,-6.1,106.883333,39,0.07692307692307693
Indonesia,50730.0,Sumatera -- 50515,Belawan, ,ID,Strait of Malacca; Indian Ocean,0.0,Medium,2,River (Natural),Unknown,3.783333,98.683333,39,0.05128205128205128
Indonesia,51205.0,Jawa -- 50920,Celukan Bawang, ,ID,Bali Sea; Java Sea; South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-8.183333,114.833333,39,0.02564102564102564
Indonesia,52040.0,Sulawesi -- 51970,Manado, ,ID,Celebes Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,1.5,124.833333,39,0.02564102564102564
Indonesia,50652.0,Indonesia -- 50020,Blanglancang, ,ID,Andaman Sea; Indian Ocean,0.0,Small,1,Typhoon Harbor,Unknown,5.233333,97.1,39,0.02564102564102564
Indonesia,53133.0,New Guinea West Coast - Irian Jaya -- 52900,Jayapura, ,ID,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-2.533333,140.716667,39,0.02564102564102564
Indonesia,50805.0,Sumatera -- 50515,Sungaipakning,Songaipaking,ID,Strait of Malacca; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,1.35,102.166667,39,0.02564102564102564
Indonesia,50922.0,Jawa -- 50920,Merak Mas Terminal, ,ID,"Indian Ocean, Java Sea; South Pacific Ocean",0.0,Medium,2,Coastal (Natural),Unknown,-5.919166667,105.9972222,39,0.05128205128205128
Iran,48465.0,Iran -- 48410,Kharg Island Oil Terminal,Jazireh-ye Khark,IR,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,29.233333,50.333333,14,0.07142857142857142
Iran,48450.0,Iran -- 48410,Bandar-E Mahshahr, ,IR,Persian Gulf; Indian Ocean,0.0,Small,1,River (Natural),Unknown,30.466667,49.183333,14,0.07142857142857142
Iran,48470.0,Iran -- 48410,Bushehr, ,IR,Persian Gulf; Indian Ocean,0.0,Medium,2,Coastal (Natural),Unknown,28.983333,50.833333,14,0.14285714285714285
Iran,48420.0,Iran -- 48410,Khorramshahr, ,IR,Persian Gulf; Indian Ocean,0.0,Medium,2,River (Natural),Unknown,30.433333,48.183333,14,0.14285714285714285
Iran,48460.0,Iran -- 48410,Bandar Khomeyni,Banda-e Iman Khomeyni,IR,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,30.433333,49.083333,14,0.07142857142857142
Iran,48430.0,Iran -- 48410,Abadan, ,IR,Persian Gulf; Indian Ocean,0.0,Medium,2,River (Natural),Unknown,30.333333,48.283333,14,0.14285714285714285
Iran,48535.0,Iran -- 48410,Jazireh-Ye Sirri, ,IR,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,25.9,54.55,14,0.07142857142857142
Iran,48468.0,Iran -- 48410,Sirus Oil Terminal,Cyrus Oil Terminal; Soroosh Oil Terminal,IR,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,29.016667,49.483333,14,0.07142857142857142
Iran,48495.0,Iran -- 48410,Bandar-E Shahid Reajie, ,IR,Strait of Hormuz; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,27.1,56.066667,14,0.07142857142857142
Iran,48520.0,Iran -- 48410,Bandar Abbas,Bandar Shahid Bahonar,IR,Strait of Hormuz; Indian Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,27.15,56.2,14,0.14285714285714285
Iraq,48399.0,Iraq -- 48375,Umm Qasr, ,IQ,Persian Gulf; Indian Ocean,0.0,Small,1,River (Natural),Unknown,30.016667,47.95,3,0.3333333333333333
Iraq,48400.0,Iraq -- 48375,Al Basrah, ,IQ,Persian Gulf; Indian Ocean,0.0,Medium,2,River (Natural),Unknown,30.516667,47.833333,3,0.6666666666666666
Ireland,34110.0,Ireland -- 33840,Limerick,Luimneach,IE,North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,52.633333,-8.616667,12,0.08333333333333333
Ireland,34130.0,Ireland -- 33840,Foynes,Shannon Foynes,IE,North Atlantic Ocean,0.0,Large,3,River (Natural),Unknown,52.616667,-9.116667,12,0.25
Ireland,34360.0,Ireland -- 33840,Cork, ,IE,Celtic Sea; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,51.85,-8.266667,12,0.16666666666666666
Ireland,34480.0,Ireland -- 33840,Dublin,Baile Atha Cliath,IE,Irish Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Cargo,53.35,-6.25,12,0.16666666666666666
Ireland,34390.0,Ireland -- 33840,New Ross, ,IE,Celtic Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,52.383333,-6.95,12,0.08333333333333333
Ireland,34350.0,Ireland -- 33840,Cobh, ,IE,Celtic Sea; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,51.85,-8.3,12,0.16666666666666666
Ireland,34420.0,Ireland -- 33840,Rosslare,Rosslare Europort,IE,Irish Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Ferry,52.25,-6.333333,12,0.08333333333333333
Isle of Man,33610.0,Isle of Man -- 33580,Douglas, ,IM,Irish Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,54.15,-4.466667,2,0.5
Isle of Man,33620.0,Isle of Man -- 33580,Ramsey, ,IM,Irish Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,54.316667,-4.366667,2,0.5
Israel,48076.0,Israel -- 48075,Elat,Eilat; Elath,IL,Gulf of Aqaba; Red Sea; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,29.55,34.95,4,0.25
Israel,45100.0,Israel -- 45060,Ashdod, ,IL,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,31.816667,34.65,4,0.25
Israel,45080.0,Israel -- 45060,Haifa,Hefa; Khaifa,IL,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,32.816667,35.0,4,0.5
Italy,40590.0,Italy East Coast -- 40390,Manfredonia, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,41.616667,15.916667,129,0.007751937984496124
Italy,39810.0,Italy West Coast Cont -- 39730,Civitavecchia, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,42.102,11.771,129,0.023255813953488372
Italy,39590.0,Italy West Coast -- 39330,Livorno,Leghorn,IT,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,43.542,10.29,129,0.023255813953488372
Italy,39820.0,Italy West Coast Cont -- 39730,Fiumicino,Rome,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,41.772,12.214,129,0.007751937984496124
Italy,39261.0,Sardegna -- 39130,Porto Di Oristano, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,39.866667,8.55,129,0.007751937984496124
Italy,40620.0,Italy East Coast -- 40390,Ortona, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,42.35,14.416667,129,0.007751937984496124
Italy,39215.0,Sardegna -- 39130,Sarroch Oil Terminal,Porto Fox,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Open Roadstead,Unknown,39.083333,9.033333,129,0.015503875968992248
Italy,40470.0,Italy East Coast -- 40390,Taranto, ,IT,Golfo di Taranto; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,40.466667,17.2,129,0.023255813953488372
Italy,39140.0,Sardegna -- 39130,Maddalena,La Maddalena,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,41.208,9.403,129,0.007751937984496124
Italy,39370.0,Italy West Coast -- 39330,Imperia, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,43.883333,8.033333,129,0.007751937984496124
Italy,40170.0,Sicilia -- 40090,Marsala, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,37.783333,12.433333,129,0.007751937984496124
Italy,40180.0,Sicilia -- 40090,Mazara Del Vallo, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,37.644,12.592,129,0.007751937984496124
Italy,40440.0,Italy East Coast -- 40390,Crotone,Porto Di Crotone,IT,Ionian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,39.078,17.136,129,0.007751937984496124
Italy,40530.0,Italy East Coast -- 40390,Bari, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,41.146,16.846,129,0.015503875968992248
Italy,40660.0,Italy East Coast -- 40390,Ancona, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,43.629,13.494,129,0.007751937984496124
Italy,39960.0,Italy West Coast Cont -- 39730,Napoli,Naples,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,40.833,14.275,129,0.023255813953488372
Italy,39210.0,Sardegna -- 39130,Cagliari, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,39.19,9.102,129,0.015503875968992248
Italy,39860.0,Italy West Coast Cont -- 39730,Gaeta, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,41.223,13.577,129,0.007751937984496124
Italy,40550.0,Italy East Coast -- 40390,Molfetta, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,41.216667,16.6,129,0.007751937984496124
Italy,40240.0,Sicilia -- 40090,Siracusa,Syracuse,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,37.05,15.283333,129,0.023255813953488372
Italy,39990.0,Italy West Coast Cont -- 39730,Torre Annunziata, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,40.75,14.45,129,0.007751937984496124
Italy,40760.0,Italy East Coast -- 40390,Porto Di Lido-Venezia,Porto Di Lido; Venezia; Venice,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,45.416667,12.433333,129,0.023255813953488372
Italy,40040.0,Italy West Coast Cont -- 39730,Salerno, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,40.666667,14.75,129,0.007751937984496124
Italy,40130.0,Sicilia -- 40090,Porto Di Palermo, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,38.119,13.38,129,0.007751937984496124
Italy,40500.0,Italy East Coast -- 40390,Brindisi, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,40.65,17.983333,129,0.023255813953488372
Italy,40480.0,Italy East Coast -- 40390,Gallipoli, ,IT,Golfo di Taranto; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,40.06,17.984,129,0.015503875968992248
Italy,40110.0,Sicilia -- 40090,Milazzo, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Open Roadstead,Unknown,38.216667,15.25,129,0.015503875968992248
Italy,39950.0,Italy West Coast Cont -- 39730,Bagnoli, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,40.81,14.158,129,0.007751937984496124
Italy,39520.0,Italy West Coast -- 39330,La Spezia,Spezia,IT,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,44.1,9.833333,129,0.023255813953488372
Italy,39470.0,Italy West Coast -- 39330,Genova, ,IT,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,44.398,8.922,129,0.023255813953488372
Italy,40210.0,Sicilia -- 40090,Licata, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,37.092,13.936,129,0.007751937984496124
Italy,40115.0,Sicilia -- 40090,Gioia Tauro, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Canal or Lake,Unknown,38.444,15.89,129,0.023255813953488372
Italy,40270.0,Sicilia -- 40090,Catania, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,37.5,15.1,129,0.015503875968992248
Italy,39180.0,Sardegna -- 39130,Olbia,Terranova Pausania,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,40.925,9.528,129,0.007751937984496124
Italy,40790.0,Italy East Coast -- 40390,Monfalcone, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,River (Basins),Unknown,45.783333,13.55,129,0.015503875968992248
Italy,40100.0,Sicilia -- 40090,Messina, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,38.2,15.566667,129,0.023255813953488372
Italy,40250.0,Sicilia -- 40090,Augusta,Megarese; Priolo Gargallo,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,37.216667,15.233333,129,0.015503875968992248
Italy,39720.0,Elba -- 39620,Portoferraio, ,IT,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,42.816667,10.333333,129,0.007751937984496124
Italy,39440.0,Italy West Coast -- 39330,Savona, ,IT,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,44.316667,8.5,129,0.007751937984496124
Italy,39935.0, ,Miseno, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,40.78815816,14.09109726,129,0.007751937984496124
Italy,40352.0, ,Scalo Vecchio,Linosa,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,35.855,12.863,129,0.007751937984496124
Italy,40650.0, ,Civitanova Marche, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,43.316,13.734,129,0.007751937984496124
Italy,40155.0, ,Levanzo, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,37.987,12.341,129,0.007751937984496124
Italy,40720.0,Italy East Coast -- 40390,Porto Di Corsini,Ravenna,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Canal or Lake,Unknown,44.495,12.291,129,0.015503875968992248
Italy,40785.0, ,Grado, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,45.697,13.298,129,0.007751937984496124
Italy,39910.0, ,Ischia, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,40.748,13.944,129,0.007751937984496124
Italy,40090.0, ,Villa San Giovanni, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,38.222,15.63,129,0.007751937984496124
Italy,40560.0, ,Bisceglie, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,41.246,16.509,129,0.007751937984496124
Italy,40570.0, ,Trani, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,41.28342064,16.42370575,129,0.007751937984496124
Italy,40700.0, ,Rimini, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,44.081,12.574,129,0.007751937984496124
Italy,39840.0, ,Ponza, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,40.895,12.964,129,0.007751937984496124
Italy,40145.0, ,San Vito Lo Capo, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,38.181,12.736,129,0.007751937984496124
Italy,39795.0, ,Porto Ercole, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,42.404,11.213,129,0.007751937984496124
Italy,40282.0, ,Giardini Naxos, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,37.828,15.273,129,0.007751937984496124
Italy,40680.0, ,Fano, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,43.857,13.017,129,0.007751937984496124
Italy,39855.0, ,Terracina, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,41.283,13.258,129,0.007751937984496124
Italy,40640.0, ,San Benedetto Del Tronto, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,42.96,13.892,129,0.007751937984496124
Italy,39570.0, ,Viareggio, ,IT,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,43.862,10.234,129,0.007751937984496124
Italy,39850.0, ,San Felice Circeo, ,IT,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,41.226,13.097,129,0.007751937984496124
Italy,40360.0, ,Pantelleria, ,IT,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,36.838,11.942,129,0.007751937984496124
Italy,40460.0, ,Corigliano Calabro, ,IT,Golfo di Taranto; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,39.672,16.529,129,0.007751937984496124
Italy,40450.0, ,Ciro Marina, ,IT,Ionian Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1, ,Unknown,39.372,17.136,129,0.007751937984496124
Italy,40510.0,Italy East Coast -- 40390,Monopoli, ,IT,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,40.955,17.308,129,0.007751937984496124
